StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_pid,choice_a,value_a,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,rating1,value1,rating2,value2,attention_color,attention_color_5_TEXT,choice_b,value_b,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,rating3,value3,rating4,value4,choice_c,value_c,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,rating5,value5,rating6,value6,choice_d,value_d,Q85_First Click,Q85_Last Click,Q85_Page Submit,Q85_Click Count,rating7,value7,rating8,value8,attention_number,attention_number_6_TEXT,resp_gender,resp_citizen,resp_born,resp_politics,resp_sexuality,resp_education,resp_religion,resp_attend,resp_knowlg,resp_imm_support_1,resp_imm_support_2,resp_imm_support_3,resp_imm_support_4,resp_imm_support_5,resp_imm_support_6,resp_imm_support_7,resp_imm_support_8,resp_imm_support_9,resp_imm_support_10,resp_imm_support_11,PROLIFIC_PID,gender1,pronoun1,possessive1,pronoun_cap1,sexuality1,gender2,pronoun2,possessive2,pronoun_cap2,sexuality2,gender3,pronoun3,possessive3,pronoun_cap3,sexuality3,gender4,pronoun4,possessive4,pronoun_cap4,sexuality4,Create New Field or Choose From Dropdown...,gender5,pronoun5,possessive5,pronoun_cap5,sexuality5,gender6,pronoun6,possessive6,pronoun_cap6,sexuality6,gender7,pronoun7,possessive7,pronoun_cap7,sexuality7,gender8,pronoun8,possessive8,pronoun_cap8,sexuality8,gdp1,gdp2,gdp3,gdp4,gdp5,gdp6,gdp7,gdp8,skill1,skill2,skill3,skill4,skill5,skill6,skill7,skill8,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,religion1,religion2,religion3,religion4,religion5,religion6,religion7,religion8,reason1,reason2,reason3,reason4,reason5,reason6,reason7,reason8
2023-01-31 13:18:50,2023-01-31 13:23:25,IP Address,*******,100,274,True,2023-01-31 13:23:25,R_117KDR0v5HIBgor,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,6077a808b8d8534a901e5d78,Immigrant 2 should be admitted.,,24.905,33.461,36.321,5,5,3,6,6,Other,Green,Immigrant 4 should be admitted.,,29.384,66.879,68.293,5,6,5,7 (definitely admit),5,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,No,Republican,Lesbian or gay,Bachelor's degree,Nothing in particular,Never,,,,,,,,,,,,,6077a808b8d8534a901e5d78,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,speaks English,speaks English,does not speak English,speaks English,,,,,Muslim,Christian,Christian,Christian,,,,,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,feared government persecution,,,,
2023-01-31 13:14:39,2023-01-31 13:23:31,IP Address,*******,100,531,True,2023-01-31 13:23:31,R_11cM9JmYwA7I3Xj,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,55af28e1fdf99b7ffd4a728b,Immigrant 2 should be admitted.,,66.331,66.331,68.145,1,5,5,7 (definitely admit),5,Other,Green,Immigrant 3 should be admitted.,,54.54,87.524,89.297,2,6,5,6,4,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Some college,Atheist (do not believe in God),Never,,,,,,,,,,,,,55af28e1fdf99b7ffd4a728b,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Christian,Muslim,Muslim,Muslim,,,,,feared government persecution,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:16:36,2023-01-31 13:23:34,IP Address,*******,100,417,True,2023-01-31 13:23:34,R_33j8XKcOLTQCz5u,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5b26da1934ffd00001b45d8d,Immigrant 1 should be admitted.,,8.019,73.874,76.149,7,7 (definitely admit),2,6,6,Other,Green,Immigrant 4 should be admitted.,,32.183,32.183,36.574,1,4,3,7 (definitely admit),4,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Independent,"Straight (that is, not gay or lesbian)",Bachelor's degree,Roman Catholic (Catholic),Every week,,,,,,,,,,,,,5b26da1934ffd00001b45d8d,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,man,he,his,He,gay,man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has a primary school education, and works as a cleaner",,,,,does not speak English,speaks English,speaks English,does not speak English,,,,,Muslim,Christian,Muslim,Christian,,,,,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:18:31,2023-01-31 13:24:12,IP Address,*******,100,340,True,2023-01-31 13:24:13,R_27lfzkMwRfDiXsC,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5727d93522e522000e7a0a3c,Immigrant 1 should be admitted.,,33.865,33.865,64.361,1,6,3,6,3,Other,Green,Immigrant 3 should be admitted.,,60.607,60.607,62.449,1,4,6,4,3,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Other Christian,Nearly every week,,,,,,,,,,,,,5727d93522e522000e7a0a3c,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,low-income,moderately wealthy,,,,,"has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,does not speak English,does not speak English,does not speak English,does not speak English,,,,,Muslim,Muslim,Christian,Muslim,,,,,feared government persecution,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,,,,
2023-01-31 13:14:45,2023-01-31 13:24:38,IP Address,*******,100,593,True,2023-01-31 13:24:39,R_2asM7YucyY4BsNf,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,559c3ad8fdf99b32b55f2d32,Immigrant 1 should be admitted.,,7.095,7.095,43.258,1,4,4,4,4,Other,Green,Immigrant 4 should be admitted.,,18.504,18.504,48.504,1,4,4,4,4,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Republican,"Straight (that is, not gay or lesbian)",Some college,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",Less than once a year,,,,,,,,,,,,,559c3ad8fdf99b32b55f2d32,woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist",,,,,does not speak English,does not speak English,speaks English,does not speak English,,,,,Muslim,Muslim,Muslim,Muslim,,,,,feared government persecution,could not find work due to high unemployment,feared government persecution,feared government persecution,,,,
2023-01-31 13:07:56,2023-01-31 13:28:26,IP Address,*******,100,1230,True,2023-01-31 13:28:27,R_s50QroYD5CXdeBb,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5e867394499bf02a03897f0a,Immigrant 2 should be admitted.,,5.004,252.404,253.797,8,4,4,6,6,Other,green,Immigrant 4 should be admitted.,,51.212,254.125,255.753,9,4,4,5,5,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Some college,"Protestant (Baptist, Methodist, Non-denominational, Lutheran, Presbyterian, Pentecostal, Episcopalian, Reformed, Church of Christ, Jehovah’s Witness, etc.)",About once or twice a year,,,,,,,,,,,,,5e867394499bf02a03897f0a,woman,she,her,She,lesbian,man,he,his,He,gay,woman,she,her,She,lesbian,man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,does not speak English,speaks English,speaks English,speaks English,,,,,Muslim,Christian,Muslim,Muslim,,,,,feared government persecution,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:14:47,2023-01-31 13:30:11,IP Address,*******,100,924,True,2023-01-31 13:30:12,R_eRNTUdz6qNrMvHb,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5b667e3fdc84c6000173edc2,Immigrant 1 should be admitted.,,1.916,456.32,465.437,4,7 (definitely admit),2,3,4,Other,Green,Immigrant 3 should be admitted.,,4.265,235.793,247.511,3,5,3,4,2,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,Democrat,Lesbian or gay,Some college,Atheist (do not believe in God),Never,,,,,,,,,,,,,5b667e3fdc84c6000173edc2,man,he,his,He,"straight (that is, not gay)",man,he,his,He,gay,woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,"straight (that is, not gay)",,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,low-income,,,,,"has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,speaks English,does not speak English,speaks English,does not speak English,,,,,Muslim,Christian,Christian,Muslim,,,,,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 13:18:46,2023-01-31 13:33:52,IP Address,*******,100,906,True,2023-01-31 13:33:53,R_CddvFLRTzrSNPJn,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,628682de4bd770520715a2f9,Immigrant 2 should be admitted.,,11.117,235.629,255.518,22,4,6,6,6,Other,Green,Immigrant 3 should be admitted.,,166.727,168.299,170.361,3,6,6,5,4,,,,,,,,,,,,,,,,,,,,,Other,9,Man,Yes,Yes,None of these,"Straight (that is, not gay or lesbian)",Less than high school,Nothing in particular,Never,,,,,,,,,,,,,628682de4bd770520715a2f9,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,does not speak English,speaks English,does not speak English,speaks English,,,,,Muslim,Muslim,Christian,Muslim,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:30:41,2023-01-31 13:34:16,IP Address,*******,100,214,True,2023-01-31 13:34:17,R_VUnjiOorhTefXdD,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,61089ac8867ae303ec5acda5,Immigrant 1 should be admitted.,,14.381,14.381,32.347,1,5,5,5,5,Other,Green,Immigrant 3 should be admitted.,,18.631,19.228,61.591,2,5,6,5,5,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Agnostic (not sure if there is a God),Never,,,,,,,,,,,,,61089ac8867ae303ec5acda5,woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,gay,woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,moderately wealthy,,,,,"has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist","has an MD, and works as a cardiologist",,,,,speaks English,does not speak English,does not speak English,speaks English,,,,,Christian,Christian,Christian,Christian,,,,,could not find work due to high unemployment,could not find work due to high unemployment,could not find work due to high unemployment,feared government persecution,,,,
2023-01-31 12:58:09,2023-01-31 13:38:49,IP Address,*******,100,2439,True,2023-01-31 13:38:50,R_27KetdiWOotegOw,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5aa117356475f90001a02fd6,Immigrant 2 should be admitted.,,21.269,44.886,47.168,7,3,2,7 (definitely admit),7 (a great deal of shared values),Other,Green,Immigrant 3 should be admitted.,,19.165,41.544,42.541,10,2,6,2,1 (no shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Roman Catholic (Catholic),About once or twice a year,,,,,,,,,,,,,5aa117356475f90001a02fd6,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,"straight (that is, not gay)",man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,moderately wealthy,,,,,"has an MD, and works as a cardiologist","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has a primary school education, and works as a cleaner",,,,,does not speak English,does not speak English,speaks English,speaks English,,,,,Muslim,Christian,Christian,Christian,,,,,feared government persecution,could not find work due to high unemployment,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 13:37:20,2023-01-31 13:39:46,IP Address,*******,100,145,True,2023-01-31 13:39:47,R_UQKFcYGVmOudzMt,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5d19ec7e1a4be7001a637893,Immigrant 2 should be admitted.,,22.813,22.813,32.298,1,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),Other,Green,Immigrant 4 should be admitted.,,14.851,14.851,32.971,1,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),7 (a great deal of shared values),,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,"Straight (that is, not gay or lesbian)",Bachelor's degree,Roman Catholic (Catholic),Never,,,,,,,,,,,,,5d19ec7e1a4be7001a637893,woman,she,her,She,"straight (that is, not lesbian)",man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",,,,,,,,,,,,,,,,,,,,,,low-income,low-income,moderately wealthy,moderately wealthy,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner","has an MD, and works as a cardiologist",,,,,speaks English,speaks English,does not speak English,speaks English,,,,,Christian,Christian,Muslim,Muslim,,,,,feared government persecution,feared government persecution,feared government persecution,feared government persecution,,,,
2023-01-31 13:17:04,2023-01-31 13:40:05,IP Address,*******,100,1381,True,2023-01-31 13:40:05,R_3iVDzQdEoTPCFrv,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5955a3eb98c9c400019f5c5f,Immigrant 1 should be admitted.,,2.715,1085.372,1086.401,30,7 (definitely admit),6,2,4,Other,Green,Immigrant 3 should be admitted.,,2.618,56.921,57.883,17,4,4,5,4,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,Something else,Bachelor's degree,Agnostic (not sure if there is a God),Never,,,,,,,,,,,,,5955a3eb98c9c400019f5c5f,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,"straight (that is, not lesbian)",woman,she,her,She,lesbian,man,he,his,He,gay,,,,,,,,,,,,,,,,,,,,,,low-income,low-income,moderately wealthy,low-income,,,,,"has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist",,,,,speaks English,speaks English,speaks English,does not speak English,,,,,Christian,Christian,Christian,Christian,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,could not find work due to high unemployment,,,,
2023-01-31 12:59:57,2023-01-31 13:41:03,IP Address,*******,100,2465,True,2023-01-31 13:41:03,R_3qx98OSZiYrTaMk,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5aef7cacda09e4000153a9fe,Immigrant 2 should be admitted.,,6.982,47.083,47.111,6,7 (definitely admit),7 (a great deal of shared values),7 (definitely admit),4,Other,Green,Immigrant 3 should be admitted.,,3.339,29.967,31.29,9,7 (definitely admit),6,7 (definitely admit),5,,,,,,,,,,,,,,,,,,,,,Other,9,Woman,Yes,Yes,Democrat,Bisexual,High school,Other Christian,Never,,,,,,,,,,,,,5aef7cacda09e4000153a9fe,man,he,his,He,gay,man,he,his,He,gay,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,moderately wealthy,low-income,moderately wealthy,low-income,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has an MD, and works as a cardiologist","has a primary school education, and works as a cleaner",,,,,speaks English,does not speak English,does not speak English,speaks English,,,,,Christian,Muslim,Muslim,Muslim,,,,,could not find work due to high unemployment,feared government persecution,feared government persecution,feared government persecution,,,,
2023-01-31 12:56:13,2023-01-31 15:07:04,IP Address,*******,41,7850,False,2023-02-01 12:56:16,R_sG7QWLFCQiUgmqt,*******,*******,*******,*******,*******,*******,anonymous,EN,I hereby give my consent to be the subject of the research.,5e795b321feceb5164cd115d,Immigrant 1 should be admitted.,,2.121,31.083,32.38,4,4,4,4,4,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e795b321feceb5164cd115d,man,he,his,He,"straight (that is, not gay)",woman,she,her,She,lesbian,woman,she,her,She,lesbian,woman,she,her,She,lesbian,,,,,,,,,,,,,,,,,,,,,,low-income,moderately wealthy,moderately wealthy,low-income,,,,,"has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a high school degree, and works as a restaurant manager","has a primary school education, and works as a cleaner",,,,,speaks English,does not speak English,does not speak English,does not speak English,,,,,Muslim,Muslim,Christian,Muslim,,,,,could not find work due to high unemployment,could not find work due to high unemployment,could not find work due to high unemployment,could not find work due to high unemployment,,,,
